image_id,crop_id,label,tumor_area,w1,h1,w2,h2
47911,27,HGSC,32719,34816,14336,35840,15360
47911,28,HGSC,32408,33792,10240,34816,11264
47911,29,HGSC,31752,32768,11264,33792,12288
47911,30,HGSC,31590,40960,15360,41984,16384
47911,31,HGSC,30518,11264,18432,12288,19456
47960,0,CC,953130,26624,8192,27648,9216
47960,1,CC,922733,26624,10240,27648,11264
47960,2,CC,899255,26624,9216,27648,10240
47960,3,CC,829043,26624,7168,27648,8192
47960,4,CC,813254,26624,11264,27648,12288
47960,5,CC,809046,25600,11264,26624,12288
47960,6,CC,751656,18432,11264,19456,12288
47960,7,CC,747019,27648,8192,28672,9216
47960,8,CC,723248,27648,9216,28672,10240
47960,9,CC,701207,27648,10240,28672,11264
47960,10,CC,664055,25600,10240,26624,11264
47960,11,CC,639250,24576,11264,25600,12288
47960,12,CC,632703,18432,10240,19456,11264
47960,13,CC,622998,18432,12288,19456,13312
47960,14,CC,570065,25600,9216,26624,10240
47960,15,CC,558181,25600,12288,26624,13312
47960,16,CC,553715,27648,7168,28672,8192
47960,17,CC,522097,17408,12288,18432,13312
47960,18,CC,500835,19456,10240,20480,11264
47960,19,CC,483586,25600,8192,26624,9216
47960,20,CC,483505,23552,11264,24576,12288
47960,21,CC,475611,27648,11264,28672,12288
47960,22,CC,458329,19456,11264,20480,12288
47960,23,CC,407464,24576,12288,25600,13312
47960,24,CC,367526,17408,7168,18432,8192
47960,25,CC,361008,24576,10240,25600,11264
47960,26,CC,360694,18432,9216,19456,10240
47960,27,CC,358252,32768,26624,33792,27648
47960,28,CC,341644,17408,13312,18432,14336
47960,29,CC,328357,23552,12288,24576,13312
47960,30,CC,322812,22528,11264,23552,12288
47960,31,CC,315524,26624,12288,27648,13312
47984,0,HGSC,65827,34816,12288,35840,13312
47984,1,HGSC,64032,33792,12288,34816,13312
47984,2,HGSC,62356,5120,12288,6144,13312
47984,3,HGSC,53838,35840,12288,36864,13312
47984,4,HGSC,52076,35840,11264,36864,12288
47984,5,HGSC,43429,4096,12288,5120,13312
47984,6,HGSC,43351,5120,11264,6144,12288
47984,7,HGSC,41297,4096,11264,5120,12288
47984,8,HGSC,39465,35840,13312,36864,14336
47984,9,HGSC,38905,34816,13312,35840,14336
47984,10,HGSC,38902,3072,11264,4096,12288
47984,11,HGSC,31793,34816,11264,35840,12288
47984,12,HGSC,28066,33792,11264,34816,12288
47984,13,HGSC,27534,45056,8192,46080,9216
47984,14,HGSC,27375,35840,10240,36864,11264
47984,15,HGSC,27304,36864,12288,37888,13312
47984,16,HGSC,26729,3072,12288,4096,13312
47984,17,HGSC,25217,36864,13312,37888,14336
47984,18,HGSC,24946,32768,12288,33792,13312
47984,19,HGSC,24530,14336,7168,15360,8192
47984,20,HGSC,23554,13312,7168,14336,8192
47984,21,HGSC,23538,33792,9216,34816,10240
47984,22,HGSC,23504,45056,7168,46080,8192
47984,23,HGSC,23431,6144,12288,7168,13312
47984,24,HGSC,23329,32768,11264,33792,12288
47984,25,HGSC,23303,32768,10240,33792,11264
47984,26,HGSC,22930,2048,11264,3072,12288
47984,27,HGSC,22681,32768,9216,33792,10240
47984,28,HGSC,22492,4096,10240,5120,11264
47984,29,HGSC,22466,3072,8192,4096,9216
47984,30,HGSC,22232,8192,5120,9216,6144
47984,31,HGSC,22102,14336,8192,15360,9216
48502,0,MC,1047393,39936,4096,40960,5120
48502,1,MC,1046417,9216,4096,10240,5120
48502,2,MC,1044935,8192,4096,9216,5120
48502,3,MC,1043530,38912,3072,39936,4096
48502,4,MC,1043317,9216,5120,10240,6144
48502,5,MC,1042988,39936,3072,40960,4096
48502,6,MC,1039832,38912,4096,39936,5120
48502,7,MC,1026341,39936,5120,40960,6144
48502,8,MC,1019981,8192,5120,9216,6144
48502,9,MC,1015737,9216,6144,10240,7168
48502,10,MC,1004788,8192,3072,9216,4096
48502,11,MC,1002245,38912,2048,39936,3072
48502,12,MC,1000159,10240,5120,11264,6144
48502,13,MC,995401,37888,3072,38912,4096
48502,14,MC,977567,40960,4096,41984,5120
48502,15,MC,973011,10240,4096,11264,5120
48502,16,MC,972778,37888,2048,38912,3072
48502,17,MC,960974,7168,4096,8192,5120
48502,18,MC,952491,10240,6144,11264,7168
48502,19,MC,950501,8192,6144,9216,7168
48502,20,MC,942474,7168,3072,8192,4096
48502,21,MC,934793,38912,5120,39936,6144
48502,22,MC,902811,40960,5120,41984,6144
48502,23,MC,876776,37888,4096,38912,5120
48502,24,MC,861059,9216,7168,10240,8192
48502,25,MC,859341,9216,3072,10240,4096
48502,26,MC,843365,39936,2048,40960,3072
48502,27,MC,824140,8192,7168,9216,8192
48502,28,MC,802889,40960,3072,41984,4096
48502,29,MC,756714,7168,5120,8192,6144
48502,30,MC,733072,39936,6144,40960,7168
48502,31,MC,588136,38912,6144,39936,7168
48506,0,CC,783055,30720,27648,31744,28672
48506,1,CC,725925,31744,26624,32768,27648
48506,2,CC,707854,29696,27648,30720,28672
48506,3,CC,682876,31744,27648,32768,28672
48506,4,CC,663144,32768,26624,33792,27648
48506,5,CC,656937,30720,28672,31744,29696
48506,6,CC,635750,30720,26624,31744,27648
48506,7,CC,617603,32768,25600,33792,26624
48506,8,CC,610625,34816,27648,35840,28672
48506,9,CC,610524,27648,15360,28672,16384
48506,10,CC,598174,27648,14336,28672,15360
48506,11,CC,585969,33792,26624,34816,27648
48506,12,CC,567099,34816,26624,35840,27648
48506,13,CC,567076,31744,28672,32768,29696
48506,14,CC,528802,29696,26624,30720,27648
48506,15,CC,511626,31744,25600,32768,26624
48506,16,CC,510403,28672,27648,29696,28672
48506,17,CC,490707,28672,15360,29696,16384
48506,18,CC,484609,33792,25600,34816,26624
48506,19,CC,470821,26624,14336,27648,15360
48506,20,CC,439989,28672,16384,29696,17408
48506,21,CC,438528,34816,28672,35840,29696
48506,22,CC,419501,9216,23552,10240,24576
48506,23,CC,407327,32768,27648,33792,28672
48506,24,CC,402879,29696,28672,30720,29696
48506,25,CC,398034,10240,22528,11264,23552
48506,26,CC,394601,10240,21504,11264,22528
48506,27,CC,392245,35840,27648,36864,28672
48506,28,CC,383376,9216,22528,10240,23552
48506,29,CC,372365,33792,27648,34816,28672
48506,30,CC,361978,9216,24576,10240,25600
48506,31,CC,361962,28672,26624,29696,27648
48550,0,MC,886316,21504,22528,22528,23552
48550,1,MC,576588,21504,21504,22528,22528
48550,2,MC,435441,21504,23552,22528,24576
48550,3,MC,372010,25600,21504,26624,22528
48550,4,MC,356442,22528,22528,23552,23552
48550,5,MC,349336,22528,21504,23552,22528
48550,6,MC,203725,4096,8192,5120,9216
48550,7,MC,195452,25600,22528,26624,23552
48550,8,MC,180585,21504,20480,22528,21504
48550,9,MC,137150,22528,23552,23552,24576
48550,10,MC,136747,4096,9216,5120,10240
48550,11,MC,126009,4096,7168,5120,8192
48550,12,MC,101623,26624,21504,27648,22528
48550,13,MC,98223,3072,9216,4096,10240
48550,14,MC,93827,5120,8192,6144,9216
48550,15,MC,92983,3072,8192,4096,9216
48550,16,MC,90022,13312,24576,14336,25600
48550,17,MC,88211,4096,10240,5120,11264
48550,18,MC,81362,8192,6144,9216,7168
48550,19,MC,78467,20480,22528,21504,23552
48550,20,MC,77902,22528,20480,23552,21504
48550,21,MC,70153,8192,7168,9216,8192
48550,22,MC,69600,4096,11264,5120,12288
48550,23,MC,64284,3072,7168,4096,8192
48550,24,MC,63611,5120,11264,6144,12288
48550,25,MC,61753,14336,24576,15360,25600
48550,26,MC,59780,9216,6144,10240,7168
48550,27,MC,55554,7168,6144,8192,7168
48550,28,MC,54520,9216,7168,10240,8192
48550,29,MC,46990,8192,14336,9216,15360
48550,30,MC,46313,19456,29696,20480,30720
48550,31,MC,46214,3072,10240,4096,11264
48861,0,HGSC,205233,32768,10240,33792,11264
48861,1,HGSC,172079,31744,10240,32768,11264
48861,2,HGSC,155759,32768,12288,33792,13312
48861,3,HGSC,152067,32768,11264,33792,12288
48861,4,HGSC,145909,4096,7168,5120,8192
48861,5,HGSC,127842,32768,15360,33792,16384
48861,6,HGSC,127799,32768,16384,33792,17408
48861,7,HGSC,118099,36864,7168,37888,8192
48861,8,HGSC,118068,31744,15360,32768,16384
48861,9,HGSC,114925,4096,6144,5120,7168
48861,10,HGSC,114644,33792,16384,34816,17408
48861,11,HGSC,111156,31744,11264,32768,12288
48861,12,HGSC,103901,30720,15360,31744,16384
48861,13,HGSC,99548,33792,15360,34816,16384
48861,14,HGSC,98462,3072,7168,4096,8192
48861,15,HGSC,98136,8192,2048,9216,3072
48861,16,HGSC,93560,5120,7168,6144,8192
48861,17,HGSC,90183,8192,3072,9216,4096
48861,18,HGSC,84191,31744,16384,32768,17408
48861,19,HGSC,81627,35840,7168,36864,8192
48861,20,HGSC,80176,32768,9216,33792,10240
48861,21,HGSC,78049,31744,12288,32768,13312
48861,22,HGSC,73101,38912,8192,39936,9216
48861,23,HGSC,72583,34816,15360,35840,16384
48861,24,HGSC,71779,3072,6144,4096,7168
48861,25,HGSC,70030,29696,15360,30720,16384
48861,26,HGSC,68748,11264,4096,12288,5120
48861,27,HGSC,64282,10240,6144,11264,7168
48861,28,HGSC,61351,10240,3072,11264,4096
48861,29,HGSC,60906,32768,17408,33792,18432
48861,30,HGSC,60852,33792,17408,34816,18432
48861,31,HGSC,60477,4096,8192,5120,9216
48973,0,HGSC,634616,64512,3072,65536,4096
48973,1,HGSC,488763,4096,4096,5120,5120
48973,2,HGSC,468722,5120,3072,6144,4096
48973,3,HGSC,360738,5120,9216,6144,10240
48973,4,HGSC,347273,5120,4096,6144,5120
48973,5,HGSC,334381,4096,3072,5120,4096
48973,6,HGSC,308820,64512,2048,65536,3072
48973,7,HGSC,292299,64512,4096,65536,5120
48973,8,HGSC,272546,6144,8192,7168,9216
48973,9,HGSC,262332,63488,3072,64512,4096
48973,10,HGSC,255564,6144,9216,7168,10240
48973,11,HGSC,231768,35840,3072,36864,4096
48973,12,HGSC,228573,65536,3072,66560,4096
48973,13,HGSC,221441,5120,8192,6144,9216
48973,14,HGSC,215927,65536,2048,66560,3072
48973,15,HGSC,181994,37888,6144,38912,7168
48973,16,HGSC,168783,7168,6144,8192,7168
48973,17,HGSC,168761,34816,4096,35840,5120
48973,18,HGSC,166916,4096,5120,5120,6144
48973,19,HGSC,165873,6144,3072,7168,4096
48973,20,HGSC,164332,7168,8192,8192,9216
48973,21,HGSC,147868,34816,3072,35840,4096
48973,22,HGSC,146757,63488,4096,64512,5120
48973,23,HGSC,140871,7168,7168,8192,8192
48973,24,HGSC,139237,36864,7168,37888,8192
48973,25,HGSC,133863,35840,8192,36864,9216
48973,26,HGSC,128789,6144,7168,7168,8192
48973,27,HGSC,127320,36864,6144,37888,7168
48973,28,HGSC,127125,5120,6144,6144,7168
48973,29,HGSC,125332,4096,9216,5120,10240
48973,30,HGSC,124540,36864,8192,37888,9216
48973,31,HGSC,119895,67584,5120,68608,6144
49281,0,HGSC,1048576,37888,21504,38912,22528
49281,1,HGSC,1048576,20480,18432,21504,19456
49281,2,HGSC,1048576,19456,18432,20480,19456
49281,3,HGSC,1048576,18432,18432,19456,19456
49281,4,HGSC,1048576,11264,18432,12288,19456
49281,5,HGSC,1048567,10240,18432,11264,19456
49281,6,HGSC,1048531,17408,18432,18432,19456
49281,7,HGSC,1048530,17408,19456,18432,20480
49281,8,HGSC,1048508,19456,17408,20480,18432
49281,9,HGSC,1048433,27648,10240,28672,11264
49281,10,HGSC,1048372,18432,17408,19456,18432
49281,11,HGSC,1048325,20480,17408,21504,18432
49281,12,HGSC,1048301,37888,20480,38912,21504
49281,13,HGSC,1048235,7168,26624,8192,27648
49281,14,HGSC,1048170,23552,28672,24576,29696
49281,15,HGSC,1048015,18432,19456,19456,20480
49281,16,HGSC,1047938,11264,19456,12288,20480
49281,17,HGSC,1047804,11264,17408,12288,18432
49281,18,HGSC,1047730,12288,18432,13312,19456
49281,19,HGSC,1047489,38912,21504,39936,22528
49281,20,HGSC,1047154,38912,22528,39936,23552
49281,21,HGSC,1047144,24576,28672,25600,29696
49281,22,HGSC,1047137,15360,15360,16384,16384
49281,23,HGSC,1046893,12288,19456,13312,20480
49281,24,HGSC,1046659,17408,17408,18432,18432
49281,25,HGSC,1046526,17408,15360,18432,16384
49281,26,HGSC,1046466,16384,15360,17408,16384
49281,27,HGSC,1046261,12288,21504,13312,22528
49281,28,HGSC,1046181,19456,19456,20480,20480
49281,29,HGSC,1045910,37888,22528,38912,23552
49281,30,HGSC,1045851,10240,17408,11264,18432
49281,31,HGSC,1044683,22528,28672,23552,29696
49587,0,MC,38957,27648,38912,28672,39936
49587,1,MC,37799,33792,29696,34816,30720
49587,2,MC,36978,33792,28672,34816,29696
49587,3,MC,34844,22528,41984,23552,43008
49587,4,MC,34742,27648,39936,28672,40960
49587,5,MC,34540,22528,43008,23552,44032
49587,6,MC,33488,29696,15360,30720,16384
49587,7,MC,32600,34816,28672,35840,29696
49587,8,MC,32274,28672,15360,29696,16384
49587,9,MC,31962,12288,17408,13312,18432
49587,10,MC,31545,11264,16384,12288,17408
49587,11,MC,30784,11264,14336,12288,15360
49587,12,MC,30511,11264,13312,12288,14336
49587,13,MC,30423,23552,43008,24576,44032
49587,14,MC,29987,29696,16384,30720,17408
49587,15,MC,29750,34816,29696,35840,30720
49587,16,MC,29690,30720,17408,31744,18432
49587,17,MC,29683,11264,17408,12288,18432
49587,18,MC,29340,33792,27648,34816,28672
49587,19,MC,28937,21504,41984,22528,43008
49587,20,MC,28912,34816,27648,35840,28672
49587,21,MC,28591,21504,43008,22528,44032
49587,22,MC,28504,32768,28672,33792,29696
49587,23,MC,28393,32768,26624,33792,27648
49587,24,MC,28323,28672,37888,29696,38912
49587,25,MC,28208,28672,38912,29696,39936
49587,26,MC,27996,26624,38912,27648,39936
49587,27,MC,27985,30720,16384,31744,17408
49587,28,MC,27972,32768,27648,33792,28672
49587,29,MC,27915,23552,41984,24576,43008
49587,30,MC,27721,57956,15360,58980,16384
49587,31,MC,27557,12288,16384,13312,17408
49872,0,LGSC,1039627,4096,14336,5120,15360
49872,1,LGSC,1038835,3072,14336,4096,15360
49872,2,LGSC,1037827,4096,13312,5120,14336
49872,3,LGSC,1037799,3072,15360,4096,16384
49872,4,LGSC,1035439,3072,13312,4096,14336
49872,5,LGSC,1033585,5120,14336,6144,15360
49872,6,LGSC,1032769,5120,13312,6144,14336
49872,7,LGSC,1030855,24576,7168,25600,8192
49872,8,LGSC,1029382,23552,7168,24576,8192
49872,9,LGSC,1028629,2048,13312,3072,14336
49872,10,LGSC,1020692,2048,16384,3072,17408
49872,11,LGSC,1018539,4096,15360,5120,16384
49872,12,LGSC,1015859,29696,13312,30720,14336
49872,13,LGSC,1012835,33792,12288,34816,13312
49872,14,LGSC,1012642,7168,13312,8192,14336
49872,15,LGSC,1012254,29696,20480,30720,21504
49872,16,LGSC,1011792,30720,21504,31744,22528
49872,17,LGSC,1010808,30720,15360,31744,16384
49872,18,LGSC,1008262,29696,21504,30720,22528
49872,19,LGSC,1006513,31744,15360,32768,16384
49872,20,LGSC,1001575,34816,12288,35840,13312
49872,21,LGSC,1000434,22528,7168,23552,8192
49872,22,LGSC,999957,2048,14336,3072,15360
49872,23,LGSC,998338,30720,14336,31744,15360
49872,24,LGSC,994492,28672,20480,29696,21504
49872,25,LGSC,991040,6144,14336,7168,15360
49872,26,LGSC,990258,29696,15360,30720,16384
49872,27,LGSC,989722,32768,9216,33792,10240
49872,28,LGSC,988978,29696,14336,30720,15360
49872,29,LGSC,985915,6144,12288,7168,13312
49872,30,LGSC,978386,5120,12288,6144,13312
49872,31,LGSC,978359,7168,14336,8192,15360
49942,0,EC,1040210,8192,3072,9216,4096
49942,1,EC,1034157,5120,9216,6144,10240
49942,2,EC,1030201,6144,8192,7168,9216
49942,3,EC,1022739,5120,10240,6144,11264
49942,4,EC,1017599,11264,10240,12288,11264
49942,5,EC,1012156,5120,12288,6144,13312
49942,6,EC,1011593,18432,10240,19456,11264
49942,7,EC,1005322,10240,10240,11264,11264
49942,8,EC,999800,7168,4096,8192,5120
49942,9,EC,997987,4096,9216,5120,10240
49942,10,EC,997955,5120,8192,6144,9216
49942,11,EC,996628,4096,12288,5120,13312
49942,12,EC,996365,6144,10240,7168,11264
49942,13,EC,993761,17408,10240,18432,11264
49942,14,EC,986870,11264,11264,12288,12288
49942,15,EC,985116,8192,4096,9216,5120
49942,16,EC,984836,6144,12288,7168,13312
49942,17,EC,983567,6144,7168,7168,8192
49942,18,EC,979870,6144,9216,7168,10240
49942,19,EC,975923,9216,3072,10240,4096
49942,20,EC,975461,15360,6144,16384,7168
49942,21,EC,970096,12288,11264,13312,12288
49942,22,EC,967173,7168,3072,8192,4096
49942,23,EC,962038,4096,10240,5120,11264
49942,24,EC,959302,8192,7168,9216,8192
49942,25,EC,958744,11264,3072,12288,4096
49942,26,EC,958118,14336,6144,15360,7168
49942,27,EC,947990,17408,11264,18432,12288
49942,28,EC,947826,10240,2048,11264,3072
49942,29,EC,947255,10240,3072,11264,4096
49942,30,EC,939808,2048,10240,3072,11264
49942,31,EC,938258,2048,7168,3072,8192
49995,0,EC,688693,18432,8192,19456,9216
49995,1,EC,660547,17408,7168,18432,8192
49995,2,EC,648833,13312,2048,14336,3072
49995,3,EC,637329,14336,2048,15360,3072
49995,4,EC,585369,14336,3072,15360,4096
49995,5,EC,559665,14336,4096,15360,5120
49995,6,EC,487122,17408,8192,18432,9216
49995,7,EC,452499,13312,3072,14336,4096
49995,8,EC,433517,18432,7168,19456,8192
49995,9,EC,389338,4096,13312,5120,14336
49995,10,EC,289928,18432,9216,19456,10240
49995,11,EC,272681,15360,3072,16384,4096
49995,12,EC,256054,12288,2048,13312,3072
49995,13,EC,250240,15360,4096,16384,5120
49995,14,EC,135151,15360,2048,16384,3072
49995,15,EC,101692,4096,12288,5120,13312
49995,16,EC,96830,11264,2048,12288,3072
49995,17,EC,90661,12288,3072,13312,4096
49995,18,EC,66865,14336,5120,15360,6144
49995,19,EC,64453,17408,6144,18432,7168
49995,20,EC,63868,17408,9216,18432,10240
49995,21,EC,63383,10240,2048,11264,3072
49995,22,EC,56458,6144,12288,7168,13312
49995,23,EC,56357,12288,1024,13312,2048
49995,24,EC,54774,7168,12288,8192,13312
49995,25,EC,52800,14336,8192,15360,9216
49995,26,EC,52584,19456,8192,20480,9216
49995,27,EC,50151,13312,1024,14336,2048
49995,28,EC,45982,18432,6144,19456,7168
49995,29,EC,45211,14336,1024,15360,2048
49995,30,EC,41247,9216,2048,10240,3072
49995,31,EC,41188,15360,5120,16384,6144
50048,0,EC,1022598,8192,3072,9216,4096
50048,1,EC,1020534,8192,4096,9216,5120
50048,2,EC,1020304,33792,2048,34816,3072
50048,3,EC,971228,34816,2048,35840,3072
50048,4,EC,967082,33792,3072,34816,4096
50048,5,EC,952147,33792,4096,34816,5120
50048,6,EC,908635,8192,2048,9216,3072
50048,7,EC,863410,28672,4096,29696,5120
50048,8,EC,838475,33792,1024,34816,2048
50048,9,EC,814195,3072,5120,4096,6144
50048,10,EC,787246,34816,3072,35840,4096
50048,11,EC,720562,34816,1024,35840,2048
50048,12,EC,705089,28672,5120,29696,6144
50048,13,EC,652573,7168,2048,8192,3072
50048,14,EC,621190,3072,6144,4096,7168
50048,15,EC,604453,8192,5120,9216,6144
50048,16,EC,579251,34816,4096,35840,5120
50048,17,EC,571070,9216,2048,10240,3072
50048,18,EC,566392,9216,3072,10240,4096
50048,19,EC,512551,32768,2048,33792,3072
50048,20,EC,482452,7168,3072,8192,4096
50048,21,EC,395498,28672,3072,29696,4096
50048,22,EC,379919,9216,4096,10240,5120
50048,23,EC,373097,3072,4096,4096,5120
50048,24,EC,372619,2048,5120,3072,6144
50048,25,EC,356075,8192,1024,9216,2048
50048,26,EC,310640,32768,3072,33792,4096
50048,27,EC,294571,29696,4096,30720,5120
50048,28,EC,262945,32768,1024,33792,2048
50048,29,EC,258148,29696,3072,30720,4096
50048,30,EC,257833,7168,4096,8192,5120
50048,31,EC,242679,31744,3072,32768,4096
50246,0,EC,1047170,2048,4096,3072,5120
50246,1,EC,1045510,46080,4096,47104,5120
50246,2,EC,1044094,46080,5120,47104,6144
50246,3,EC,1043904,2048,5120,3072,6144
50246,4,EC,1043539,2048,3072,3072,4096
50246,5,EC,1037587,2048,6144,3072,7168
50246,6,EC,1036915,3072,4096,4096,5120
50246,7,EC,1032071,49152,17408,50176,18432
50246,8,EC,1028862,6144,16384,7168,17408
50246,9,EC,1028357,3072,3072,4096,4096
50246,10,EC,1027952,46080,3072,47104,4096
50246,11,EC,1025802,7168,15360,8192,16384
50246,12,EC,1024609,46080,6144,47104,7168
50246,13,EC,1022647,8192,14336,9216,15360
50246,14,EC,1021887,47104,5120,48128,6144
50246,15,EC,1021478,50176,16384,51200,17408
50246,16,EC,1017946,3072,5120,4096,6144
50246,17,EC,1016706,6144,15360,7168,16384
50246,18,EC,1013477,7168,16384,8192,17408
50246,19,EC,1012077,50176,17408,51200,18432
50246,20,EC,1010398,6144,17408,7168,18432
50246,21,EC,1009200,47104,4096,48128,5120
50246,22,EC,1008125,5120,17408,6144,18432
50246,23,EC,1006997,8192,15360,9216,16384
50246,24,EC,1005393,51200,15360,52224,16384
50246,25,EC,1001803,7168,14336,8192,15360
50246,26,EC,998021,49152,16384,50176,17408
50246,27,EC,996686,3072,6144,4096,7168
50246,28,EC,995698,8192,3072,9216,4096
50246,29,EC,995451,50176,15360,51200,16384
50246,30,EC,993944,1024,3072,2048,4096
50246,31,EC,992084,52224,15360,53248,16384
50304,0,EC,1040590,20480,33792,21504,34816
50304,1,EC,1038899,33792,23552,34816,24576
50304,2,EC,1038568,20480,34816,21504,35840
50304,3,EC,1037122,32768,23552,33792,24576
50304,4,EC,1035760,32768,22528,33792,23552
50304,5,EC,1035546,32768,24576,33792,25600
50304,6,EC,1035389,33792,24576,34816,25600
50304,7,EC,1035015,34816,24576,35840,25600
50304,8,EC,1034518,31744,22528,32768,23552
50304,9,EC,1034288,32768,20480,33792,21504
50304,10,EC,1034282,32768,21504,33792,22528
50304,11,EC,1033821,31744,20480,32768,21504
50304,12,EC,1033664,34816,20480,35840,21504
50304,13,EC,1033547,32768,25600,33792,26624
50304,14,EC,1033472,34816,25600,35840,26624
50304,15,EC,1032959,31744,21504,32768,22528
50304,16,EC,1031399,34816,21504,35840,22528
50304,17,EC,1031072,34816,22528,35840,23552
50304,18,EC,1031039,33792,25600,34816,26624
50304,19,EC,1030942,14336,30720,15360,31744
50304,20,EC,1030895,34816,23552,35840,24576
50304,21,EC,1030740,33792,22528,34816,23552
50304,22,EC,1030297,31744,25600,32768,26624
50304,23,EC,1030240,14336,31744,15360,32768
50304,24,EC,1030222,20480,35840,21504,36864
50304,25,EC,1029940,15360,31744,16384,32768
50304,26,EC,1029910,30720,21504,31744,22528
50304,27,EC,1029620,30720,22528,31744,23552
50304,28,EC,1028735,33792,20480,34816,21504
50304,29,EC,1028619,21504,33792,22528,34816
50304,30,EC,1028191,35840,22528,36864,23552
50304,31,EC,1028064,15360,30720,16384,31744
50589,0,HGSC,1046347,21504,13312,22528,14336
50589,1,HGSC,1045977,19456,3072,20480,4096
50589,2,HGSC,1042108,19456,4096,20480,5120
50589,3,HGSC,1041184,20480,3072,21504,4096
50589,4,HGSC,1028429,21504,12288,22528,13312
50589,5,HGSC,1027918,22528,15360,23552,16384
50589,6,HGSC,1026777,21504,14336,22528,15360
50589,7,HGSC,1022258,23552,15360,24576,16384
50589,8,HGSC,1019562,22528,14336,23552,15360
50589,9,HGSC,1017565,19456,2048,20480,3072
50589,10,HGSC,1004699,12288,8192,13312,9216
50589,11,HGSC,1002362,17408,5120,18432,6144
50589,12,HGSC,996560,22528,13312,23552,14336
50589,13,HGSC,992045,18432,5120,19456,6144
50589,14,HGSC,969741,18432,4096,19456,5120
50589,15,HGSC,962517,11264,3072,12288,4096
50589,16,HGSC,962238,9216,10240,10240,11264
50589,17,HGSC,960628,12288,2048,13312,3072
50589,18,HGSC,959833,7168,11264,8192,12288
50589,19,HGSC,948948,7168,12288,8192,13312
50589,20,HGSC,947220,21504,3072,22528,4096
50589,21,HGSC,942050,6144,12288,7168,13312
50589,22,HGSC,941977,21504,15360,22528,16384
50589,23,HGSC,927940,11264,1024,12288,2048
50589,24,HGSC,903869,22528,12288,23552,13312
50589,25,HGSC,903020,25600,8192,26624,9216
50589,26,HGSC,894113,11264,2048,12288,3072
50589,27,HGSC,893184,19456,5120,20480,6144
50589,28,HGSC,891304,20480,2048,21504,3072
50589,29,HGSC,890891,12288,3072,13312,4096
50589,30,HGSC,889986,11264,0,12288,1024
50589,31,HGSC,877777,22528,2048,23552,3072
50712,0,HGSC,789641,6144,21504,7168,22528
50712,1,HGSC,779145,51200,16384,52224,17408
50712,2,HGSC,774532,7168,16384,8192,17408
50712,3,HGSC,769409,51200,15360,52224,16384
50712,4,HGSC,768339,6144,16384,7168,17408
50712,5,HGSC,754351,7168,21504,8192,22528
50712,6,HGSC,754348,6144,20480,7168,21504
50712,7,HGSC,750262,5120,21504,6144,22528
50712,8,HGSC,726575,6144,15360,7168,16384
50712,9,HGSC,715821,52224,19456,53248,20480
50712,10,HGSC,701562,51200,14336,52224,15360
50712,11,HGSC,694076,51200,19456,52224,20480
50712,12,HGSC,686021,7168,20480,8192,21504
50712,13,HGSC,682923,7168,15360,8192,16384
50712,14,HGSC,644241,51200,18432,52224,19456
50712,15,HGSC,643242,6144,19456,7168,20480
50712,16,HGSC,641094,8192,21504,9216,22528
50712,17,HGSC,565909,7168,17408,8192,18432
50712,18,HGSC,557410,20480,17408,21504,18432
50712,19,HGSC,528406,51200,20480,52224,21504
50712,20,HGSC,523062,50176,20480,51200,21504
50712,21,HGSC,514824,7168,19456,8192,20480
50712,22,HGSC,513998,5120,22528,6144,23552
50712,23,HGSC,513561,7168,18432,8192,19456
50712,24,HGSC,502425,16384,5120,17408,6144
50712,25,HGSC,501695,52224,18432,53248,19456
50712,26,HGSC,501331,52224,20480,53248,21504
50712,27,HGSC,500484,52224,16384,53248,17408
50712,28,HGSC,483563,16384,4096,17408,5120
50712,29,HGSC,483539,51200,17408,52224,18432
50712,30,HGSC,470492,50176,19456,51200,20480
50712,31,HGSC,458129,19456,17408,20480,18432
50878,0,HGSC,1048576,31744,11264,32768,12288
50878,1,HGSC,1048575,30720,11264,31744,12288
50878,2,HGSC,1048569,29696,11264,30720,12288
50878,3,HGSC,1048356,32768,13312,33792,14336
50878,4,HGSC,1048168,32768,12288,33792,13312
50878,5,HGSC,1047263,29696,10240,30720,11264
50878,6,HGSC,1046731,32768,14336,33792,15360
50878,7,HGSC,1046310,31744,12288,32768,13312
50878,8,HGSC,1046111,4096,13312,5120,14336
50878,9,HGSC,1045713,3072,16384,4096,17408
50878,10,HGSC,1045618,32768,11264,33792,12288
50878,11,HGSC,1044626,28672,10240,29696,11264
50878,12,HGSC,1044424,32768,17408,33792,18432
50878,13,HGSC,1044353,32768,16384,33792,17408
50878,14,HGSC,1044260,4096,16384,5120,17408
50878,15,HGSC,1043407,28672,14336,29696,15360
50878,16,HGSC,1043198,33792,17408,34816,18432
50878,17,HGSC,1043177,32768,15360,33792,16384
50878,18,HGSC,1043004,34816,18432,35840,19456
50878,19,HGSC,1042981,33792,13312,34816,14336
50878,20,HGSC,1042710,27648,14336,28672,15360
50878,21,HGSC,1042655,28672,11264,29696,12288
50878,22,HGSC,1042427,31744,14336,32768,15360
50878,23,HGSC,1041930,4096,10240,5120,11264
50878,24,HGSC,1041746,33792,18432,34816,19456
50878,25,HGSC,1041388,28672,13312,29696,14336
50878,26,HGSC,1041349,5120,10240,6144,11264
50878,27,HGSC,1041268,32768,18432,33792,19456
