image_id,dataset,fold1,fold2,fold3,fold4,fold5
tissuearraycom_320,tissuearraycom,0,0,0,0,1
tissuearraycom_321,tissuearraycom,0,0,1,0,0
tissuearraycom_322,tissuearraycom,1,0,0,0,0
tissuearraycom_323,tissuearraycom,1,0,0,0,0
tissuearraycom_324,tissuearraycom,1,0,0,0,0
tissuearraycom_325,tissuearraycom,0,0,0,0,1
tissuearraycom_326,tissuearraycom,0,0,1,0,0
tissuearraycom_327,tissuearraycom,0,0,0,0,1
tissuearraycom_328,tissuearraycom,0,0,0,1,0
tissuearraycom_329,tissuearraycom,0,0,0,0,1
tissuearraycom_33,tissuearraycom,0,0,0,0,1
tissuearraycom_330,tissuearraycom,0,0,1,0,0
tissuearraycom_331,tissuearraycom,0,0,0,0,1
tissuearraycom_332,tissuearraycom,0,0,0,1,0
tissuearraycom_333,tissuearraycom,0,1,0,0,0
tissuearraycom_334,tissuearraycom,0,0,0,0,1
tissuearraycom_335,tissuearraycom,0,0,1,0,0
tissuearraycom_336,tissuearraycom,1,0,0,0,0
tissuearraycom_337,tissuearraycom,0,0,0,1,0
tissuearraycom_338,tissuearraycom,1,0,0,0,0
tissuearraycom_339,tissuearraycom,0,1,0,0,0
tissuearraycom_34,tissuearraycom,0,0,0,1,0
tissuearraycom_340,tissuearraycom,0,0,0,1,0
tissuearraycom_341,tissuearraycom,0,0,0,0,1
tissuearraycom_342,tissuearraycom,0,0,0,0,1
tissuearraycom_343,tissuearraycom,0,0,1,0,0
tissuearraycom_344,tissuearraycom,1,0,0,0,0
tissuearraycom_345,tissuearraycom,0,0,1,0,0
tissuearraycom_346,tissuearraycom,0,0,0,0,1
tissuearraycom_347,tissuearraycom,0,0,0,0,1
tissuearraycom_348,tissuearraycom,0,1,0,0,0
tissuearraycom_349,tissuearraycom,0,0,0,0,1
tissuearraycom_35,tissuearraycom,0,1,0,0,0
tissuearraycom_350,tissuearraycom,0,0,0,1,0
tissuearraycom_351,tissuearraycom,0,0,0,1,0
tissuearraycom_352,tissuearraycom,0,0,0,0,1
tissuearraycom_353,tissuearraycom,0,0,0,0,1
tissuearraycom_354,tissuearraycom,0,0,0,1,0
tissuearraycom_355,tissuearraycom,0,0,0,1,0
tissuearraycom_356,tissuearraycom,0,0,0,0,1
tissuearraycom_357,tissuearraycom,0,0,1,0,0
tissuearraycom_358,tissuearraycom,0,0,1,0,0
tissuearraycom_359,tissuearraycom,0,0,0,0,1
tissuearraycom_36,tissuearraycom,0,0,1,0,0
tissuearraycom_360,tissuearraycom,0,0,0,1,0
tissuearraycom_361,tissuearraycom,0,1,0,0,0
tissuearraycom_362,tissuearraycom,0,0,0,1,0
tissuearraycom_363,tissuearraycom,0,0,0,1,0
tissuearraycom_364,tissuearraycom,0,1,0,0,0
tissuearraycom_365,tissuearraycom,0,1,0,0,0
tissuearraycom_366,tissuearraycom,0,1,0,0,0
tissuearraycom_367,tissuearraycom,1,0,0,0,0
tissuearraycom_368,tissuearraycom,0,0,1,0,0
tissuearraycom_369,tissuearraycom,1,0,0,0,0
tissuearraycom_37,tissuearraycom,1,0,0,0,0
tissuearraycom_370,tissuearraycom,1,0,0,0,0
tissuearraycom_371,tissuearraycom,0,1,0,0,0
tissuearraycom_372,tissuearraycom,0,0,0,1,0
tissuearraycom_373,tissuearraycom,0,1,0,0,0
tissuearraycom_374,tissuearraycom,0,0,1,0,0
tissuearraycom_375,tissuearraycom,0,0,1,0,0
tissuearraycom_376,tissuearraycom,0,0,0,1,0
tissuearraycom_377,tissuearraycom,0,0,1,0,0
tissuearraycom_378,tissuearraycom,0,0,0,1,0
tissuearraycom_379,tissuearraycom,0,0,0,1,0
tissuearraycom_38,tissuearraycom,1,0,0,0,0
tissuearraycom_380,tissuearraycom,0,1,0,0,0
tissuearraycom_381,tissuearraycom,0,0,0,1,0
tissuearraycom_382,tissuearraycom,0,0,1,0,0
tissuearraycom_383,tissuearraycom,0,1,0,0,0
tissuearraycom_384,tissuearraycom,0,0,0,1,0
tissuearraycom_385,tissuearraycom,0,0,0,0,1
tissuearraycom_386,tissuearraycom,0,0,0,1,0
tissuearraycom_387,tissuearraycom,0,0,1,0,0
tissuearraycom_388,tissuearraycom,0,0,1,0,0
tissuearraycom_389,tissuearraycom,0,0,0,1,0
tissuearraycom_39,tissuearraycom,0,0,0,1,0
tissuearraycom_390,tissuearraycom,0,0,0,1,0
tissuearraycom_391,tissuearraycom,0,0,0,0,1
tissuearraycom_392,tissuearraycom,1,0,0,0,0
tissuearraycom_393,tissuearraycom,1,0,0,0,0
tissuearraycom_394,tissuearraycom,0,0,0,1,0
tissuearraycom_395,tissuearraycom,0,0,0,0,1
tissuearraycom_396,tissuearraycom,0,0,0,0,1
tissuearraycom_397,tissuearraycom,1,0,0,0,0
tissuearraycom_398,tissuearraycom,0,0,0,1,0
tissuearraycom_399,tissuearraycom,1,0,0,0,0
tissuearraycom_4,tissuearraycom,0,1,0,0,0
tissuearraycom_40,tissuearraycom,1,0,0,0,0
tissuearraycom_400,tissuearraycom,0,1,0,0,0
tissuearraycom_401,tissuearraycom,0,0,1,0,0
tissuearraycom_402,tissuearraycom,0,1,0,0,0
tissuearraycom_403,tissuearraycom,0,1,0,0,0
tissuearraycom_404,tissuearraycom,1,0,0,0,0
tissuearraycom_405,tissuearraycom,0,0,0,0,1
tissuearraycom_406,tissuearraycom,0,1,0,0,0
tissuearraycom_407,tissuearraycom,0,0,0,1,0
tissuearraycom_408,tissuearraycom,0,0,0,0,1
tissuearraycom_409,tissuearraycom,0,0,1,0,0
tissuearraycom_41,tissuearraycom,1,0,0,0,0
tissuearraycom_410,tissuearraycom,0,0,0,0,1
tissuearraycom_411,tissuearraycom,1,0,0,0,0
tissuearraycom_412,tissuearraycom,1,0,0,0,0
tissuearraycom_413,tissuearraycom,0,0,0,1,0
tissuearraycom_414,tissuearraycom,0,1,0,0,0
tissuearraycom_415,tissuearraycom,0,0,1,0,0
tissuearraycom_416,tissuearraycom,0,1,0,0,0
tissuearraycom_417,tissuearraycom,0,1,0,0,0
tissuearraycom_418,tissuearraycom,0,0,1,0,0
tissuearraycom_419,tissuearraycom,0,1,0,0,0
tissuearraycom_42,tissuearraycom,0,1,0,0,0
tissuearraycom_420,tissuearraycom,1,0,0,0,0
tissuearraycom_421,tissuearraycom,0,1,0,0,0
tissuearraycom_422,tissuearraycom,0,0,0,1,0
tissuearraycom_423,tissuearraycom,0,0,0,1,0
tissuearraycom_424,tissuearraycom,0,0,0,0,1
tissuearraycom_425,tissuearraycom,0,0,1,0,0
tissuearraycom_426,tissuearraycom,1,0,0,0,0
tissuearraycom_427,tissuearraycom,1,0,0,0,0
tissuearraycom_428,tissuearraycom,1,0,0,0,0
tissuearraycom_429,tissuearraycom,1,0,0,0,0
tissuearraycom_43,tissuearraycom,0,0,1,0,0
tissuearraycom_430,tissuearraycom,0,0,0,1,0
tissuearraycom_431,tissuearraycom,1,0,0,0,0
tissuearraycom_432,tissuearraycom,0,1,0,0,0
tissuearraycom_433,tissuearraycom,0,1,0,0,0
tissuearraycom_434,tissuearraycom,0,0,0,0,1
tissuearraycom_435,tissuearraycom,0,1,0,0,0
tissuearraycom_436,tissuearraycom,1,0,0,0,0
tissuearraycom_437,tissuearraycom,0,0,1,0,0
tissuearraycom_438,tissuearraycom,1,0,0,0,0
tissuearraycom_439,tissuearraycom,1,0,0,0,0
tissuearraycom_44,tissuearraycom,0,0,1,0,0
tissuearraycom_440,tissuearraycom,0,1,0,0,0
tissuearraycom_441,tissuearraycom,0,0,0,1,0
tissuearraycom_442,tissuearraycom,0,1,0,0,0
tissuearraycom_443,tissuearraycom,0,1,0,0,0
tissuearraycom_444,tissuearraycom,0,1,0,0,0
tissuearraycom_445,tissuearraycom,0,0,0,1,0
tissuearraycom_446,tissuearraycom,1,0,0,0,0
tissuearraycom_447,tissuearraycom,1,0,0,0,0
tissuearraycom_448,tissuearraycom,1,0,0,0,0
tissuearraycom_449,tissuearraycom,0,0,1,0,0
tissuearraycom_45,tissuearraycom,0,1,0,0,0
tissuearraycom_450,tissuearraycom,1,0,0,0,0
tissuearraycom_451,tissuearraycom,0,0,0,0,1
tissuearraycom_452,tissuearraycom,0,1,0,0,0
tissuearraycom_453,tissuearraycom,0,1,0,0,0
tissuearraycom_454,tissuearraycom,0,0,0,1,0
tissuearraycom_455,tissuearraycom,0,0,0,0,1
tissuearraycom_456,tissuearraycom,1,0,0,0,0
tissuearraycom_457,tissuearraycom,0,0,0,0,1
tissuearraycom_458,tissuearraycom,0,0,1,0,0
tissuearraycom_459,tissuearraycom,0,0,0,1,0
tissuearraycom_46,tissuearraycom,1,0,0,0,0
tissuearraycom_460,tissuearraycom,0,0,1,0,0
tissuearraycom_461,tissuearraycom,0,0,0,1,0
tissuearraycom_462,tissuearraycom,0,0,0,1,0
tissuearraycom_463,tissuearraycom,0,0,0,1,0
tissuearraycom_464,tissuearraycom,0,0,0,0,1
tissuearraycom_465,tissuearraycom,0,0,1,0,0
tissuearraycom_466,tissuearraycom,0,1,0,0,0
tissuearraycom_467,tissuearraycom,1,0,0,0,0
tissuearraycom_468,tissuearraycom,0,0,1,0,0
tissuearraycom_469,tissuearraycom,0,0,0,0,1
tissuearraycom_47,tissuearraycom,0,0,0,0,1
tissuearraycom_470,tissuearraycom,0,0,0,0,1
tissuearraycom_471,tissuearraycom,0,0,0,1,0
tissuearraycom_472,tissuearraycom,1,0,0,0,0
tissuearraycom_473,tissuearraycom,0,0,0,1,0
tissuearraycom_474,tissuearraycom,1,0,0,0,0
tissuearraycom_475,tissuearraycom,0,0,0,0,1
tissuearraycom_476,tissuearraycom,0,0,0,0,1
tissuearraycom_477,tissuearraycom,0,0,1,0,0
tissuearraycom_478,tissuearraycom,0,1,0,0,0
tissuearraycom_479,tissuearraycom,0,0,1,0,0
tissuearraycom_48,tissuearraycom,0,0,0,0,1
tissuearraycom_480,tissuearraycom,1,0,0,0,0
tissuearraycom_481,tissuearraycom,0,0,1,0,0
tissuearraycom_482,tissuearraycom,0,0,0,0,1
tissuearraycom_483,tissuearraycom,0,0,1,0,0
tissuearraycom_484,tissuearraycom,0,0,0,0,1
tissuearraycom_485,tissuearraycom,0,0,0,0,1
tissuearraycom_486,tissuearraycom,0,0,0,1,0
tissuearraycom_487,tissuearraycom,0,0,0,0,1
tissuearraycom_488,tissuearraycom,0,1,0,0,0
tissuearraycom_489,tissuearraycom,0,0,0,0,1
tissuearraycom_49,tissuearraycom,1,0,0,0,0
tissuearraycom_490,tissuearraycom,0,0,0,1,0
tissuearraycom_491,tissuearraycom,0,0,1,0,0
tissuearraycom_492,tissuearraycom,0,0,0,1,0
tissuearraycom_493,tissuearraycom,0,1,0,0,0
tissuearraycom_494,tissuearraycom,0,1,0,0,0
tissuearraycom_495,tissuearraycom,1,0,0,0,0
tissuearraycom_496,tissuearraycom,0,0,0,1,0
tissuearraycom_497,tissuearraycom,0,0,0,1,0
tissuearraycom_498,tissuearraycom,1,0,0,0,0
tissuearraycom_499,tissuearraycom,0,0,1,0,0
tissuearraycom_5,tissuearraycom,0,0,1,0,0
tissuearraycom_50,tissuearraycom,0,0,0,0,1
tissuearraycom_500,tissuearraycom,0,1,0,0,0
tissuearraycom_501,tissuearraycom,0,0,0,0,1
tissuearraycom_502,tissuearraycom,0,0,1,0,0
tissuearraycom_503,tissuearraycom,0,0,1,0,0
tissuearraycom_504,tissuearraycom,1,0,0,0,0
tissuearraycom_505,tissuearraycom,0,0,0,1,0
tissuearraycom_506,tissuearraycom,0,0,1,0,0
tissuearraycom_507,tissuearraycom,0,0,0,0,1
tissuearraycom_508,tissuearraycom,1,0,0,0,0
tissuearraycom_509,tissuearraycom,0,1,0,0,0
tissuearraycom_51,tissuearraycom,0,1,0,0,0
tissuearraycom_510,tissuearraycom,0,0,0,1,0
tissuearraycom_511,tissuearraycom,0,0,0,0,1
tissuearraycom_512,tissuearraycom,0,1,0,0,0
tissuearraycom_513,tissuearraycom,0,0,1,0,0
tissuearraycom_514,tissuearraycom,0,0,0,0,1
tissuearraycom_515,tissuearraycom,1,0,0,0,0
tissuearraycom_516,tissuearraycom,1,0,0,0,0
tissuearraycom_517,tissuearraycom,0,0,1,0,0
tissuearraycom_518,tissuearraycom,0,0,0,0,1
tissuearraycom_519,tissuearraycom,0,1,0,0,0
tissuearraycom_52,tissuearraycom,0,0,1,0,0
tissuearraycom_520,tissuearraycom,0,0,1,0,0
tissuearraycom_521,tissuearraycom,0,0,1,0,0
tissuearraycom_522,tissuearraycom,0,0,0,1,0
tissuearraycom_523,tissuearraycom,0,0,0,1,0
tissuearraycom_524,tissuearraycom,0,1,0,0,0
tissuearraycom_525,tissuearraycom,0,1,0,0,0
tissuearraycom_526,tissuearraycom,0,0,1,0,0
tissuearraycom_527,tissuearraycom,0,0,0,0,1
tissuearraycom_528,tissuearraycom,0,1,0,0,0
tissuearraycom_529,tissuearraycom,0,1,0,0,0
tissuearraycom_53,tissuearraycom,0,0,1,0,0
tissuearraycom_530,tissuearraycom,0,0,0,1,0
tissuearraycom_531,tissuearraycom,1,0,0,0,0
tissuearraycom_532,tissuearraycom,1,0,0,0,0
tissuearraycom_533,tissuearraycom,1,0,0,0,0
tissuearraycom_534,tissuearraycom,0,0,1,0,0
tissuearraycom_535,tissuearraycom,0,0,0,0,1
tissuearraycom_536,tissuearraycom,0,1,0,0,0
tissuearraycom_537,tissuearraycom,0,0,0,0,1
tissuearraycom_538,tissuearraycom,1,0,0,0,0
tissuearraycom_539,tissuearraycom,0,0,0,1,0
tissuearraycom_54,tissuearraycom,0,0,1,0,0
tissuearraycom_540,tissuearraycom,0,0,1,0,0
tissuearraycom_541,tissuearraycom,1,0,0,0,0
tissuearraycom_542,tissuearraycom,0,0,0,0,1
tissuearraycom_543,tissuearraycom,0,0,1,0,0
tissuearraycom_544,tissuearraycom,1,0,0,0,0
tissuearraycom_545,tissuearraycom,0,0,0,0,1
tissuearraycom_546,tissuearraycom,0,0,1,0,0
tissuearraycom_547,tissuearraycom,0,1,0,0,0
tissuearraycom_548,tissuearraycom,0,0,0,0,1
tissuearraycom_549,tissuearraycom,0,0,0,0,1
tissuearraycom_55,tissuearraycom,0,0,1,0,0
tissuearraycom_550,tissuearraycom,0,0,1,0,0
tissuearraycom_551,tissuearraycom,0,0,0,0,1
tissuearraycom_552,tissuearraycom,0,1,0,0,0
tissuearraycom_553,tissuearraycom,1,0,0,0,0
tissuearraycom_554,tissuearraycom,0,1,0,0,0
tissuearraycom_555,tissuearraycom,0,0,1,0,0
tissuearraycom_556,tissuearraycom,0,1,0,0,0
tissuearraycom_557,tissuearraycom,0,0,1,0,0
tissuearraycom_558,tissuearraycom,0,0,0,0,1
tissuearraycom_559,tissuearraycom,0,0,1,0,0
tissuearraycom_56,tissuearraycom,1,0,0,0,0
tissuearraycom_560,tissuearraycom,0,0,0,1,0
tissuearraycom_561,tissuearraycom,0,0,0,1,0
tissuearraycom_562,tissuearraycom,0,0,0,0,1
tissuearraycom_563,tissuearraycom,1,0,0,0,0
tissuearraycom_564,tissuearraycom,0,0,1,0,0
tissuearraycom_565,tissuearraycom,1,0,0,0,0
tissuearraycom_566,tissuearraycom,1,0,0,0,0
tissuearraycom_567,tissuearraycom,0,1,0,0,0
tissuearraycom_568,tissuearraycom,0,0,0,1,0
tissuearraycom_569,tissuearraycom,1,0,0,0,0
tissuearraycom_57,tissuearraycom,0,1,0,0,0
tissuearraycom_570,tissuearraycom,0,0,0,0,1
tissuearraycom_571,tissuearraycom,1,0,0,0,0
tissuearraycom_572,tissuearraycom,0,0,0,0,1
tissuearraycom_573,tissuearraycom,0,0,0,1,0
tissuearraycom_574,tissuearraycom,0,1,0,0,0
tissuearraycom_575,tissuearraycom,0,0,0,1,0
tissuearraycom_576,tissuearraycom,0,0,0,0,1
tissuearraycom_577,tissuearraycom,0,0,1,0,0
tissuearraycom_578,tissuearraycom,0,0,0,1,0
tissuearraycom_579,tissuearraycom,1,0,0,0,0
tissuearraycom_58,tissuearraycom,0,1,0,0,0
tissuearraycom_580,tissuearraycom,0,0,0,0,1
tissuearraycom_581,tissuearraycom,0,1,0,0,0
tissuearraycom_582,tissuearraycom,0,1,0,0,0
tissuearraycom_583,tissuearraycom,0,1,0,0,0
tissuearraycom_584,tissuearraycom,0,0,1,0,0
tissuearraycom_585,tissuearraycom,0,0,0,1,0
tissuearraycom_586,tissuearraycom,0,0,0,1,0
tissuearraycom_587,tissuearraycom,0,1,0,0,0
tissuearraycom_588,tissuearraycom,0,1,0,0,0
tissuearraycom_589,tissuearraycom,0,0,0,0,1
tissuearraycom_59,tissuearraycom,0,0,1,0,0
tissuearraycom_590,tissuearraycom,0,0,0,0,1
tissuearraycom_591,tissuearraycom,0,1,0,0,0
tissuearraycom_592,tissuearraycom,1,0,0,0,0
tissuearraycom_593,tissuearraycom,1,0,0,0,0
tissuearraycom_594,tissuearraycom,0,0,0,0,1
tissuearraycom_595,tissuearraycom,0,0,1,0,0
tissuearraycom_596,tissuearraycom,0,1,0,0,0
tissuearraycom_597,tissuearraycom,0,1,0,0,0
tissuearraycom_598,tissuearraycom,0,0,1,0,0
tissuearraycom_599,tissuearraycom,0,1,0,0,0
tissuearraycom_6,tissuearraycom,0,0,1,0,0
tissuearraycom_60,tissuearraycom,0,0,0,1,0
tissuearraycom_600,tissuearraycom,0,0,0,1,0
tissuearraycom_601,tissuearraycom,0,0,0,0,1
tissuearraycom_602,tissuearraycom,1,0,0,0,0
tissuearraycom_603,tissuearraycom,0,0,0,1,0
tissuearraycom_604,tissuearraycom,0,0,1,0,0
tissuearraycom_605,tissuearraycom,0,0,1,0,0
tissuearraycom_606,tissuearraycom,0,0,1,0,0
tissuearraycom_607,tissuearraycom,1,0,0,0,0
tissuearraycom_608,tissuearraycom,0,0,0,0,1
tissuearraycom_609,tissuearraycom,1,0,0,0,0
tissuearraycom_61,tissuearraycom,0,1,0,0,0
tissuearraycom_610,tissuearraycom,0,0,0,0,1
tissuearraycom_611,tissuearraycom,1,0,0,0,0
tissuearraycom_612,tissuearraycom,1,0,0,0,0
tissuearraycom_613,tissuearraycom,0,0,1,0,0
tissuearraycom_614,tissuearraycom,0,1,0,0,0
tissuearraycom_615,tissuearraycom,0,0,0,0,1
tissuearraycom_616,tissuearraycom,0,0,0,0,1
tissuearraycom_617,tissuearraycom,0,1,0,0,0
tissuearraycom_618,tissuearraycom,0,0,1,0,0
tissuearraycom_619,tissuearraycom,0,0,0,0,1
tissuearraycom_62,tissuearraycom,0,0,0,0,1
tissuearraycom_620,tissuearraycom,0,0,0,1,0
tissuearraycom_621,tissuearraycom,0,0,0,1,0
tissuearraycom_622,tissuearraycom,0,0,0,1,0
tissuearraycom_623,tissuearraycom,1,0,0,0,0
tissuearraycom_624,tissuearraycom,0,0,1,0,0
tissuearraycom_625,tissuearraycom,0,0,0,1,0
tissuearraycom_626,tissuearraycom,0,0,0,0,1
tissuearraycom_627,tissuearraycom,0,1,0,0,0
tissuearraycom_628,tissuearraycom,0,0,1,0,0
tissuearraycom_629,tissuearraycom,0,1,0,0,0
tissuearraycom_63,tissuearraycom,1,0,0,0,0
tissuearraycom_630,tissuearraycom,0,0,0,1,0
tissuearraycom_631,tissuearraycom,1,0,0,0,0
tissuearraycom_632,tissuearraycom,0,0,0,0,1
tissuearraycom_633,tissuearraycom,0,0,0,1,0
tissuearraycom_634,tissuearraycom,0,0,0,1,0
tissuearraycom_635,tissuearraycom,0,1,0,0,0
tissuearraycom_636,tissuearraycom,0,0,1,0,0
tissuearraycom_637,tissuearraycom,0,0,0,0,1
tissuearraycom_638,tissuearraycom,0,1,0,0,0
tissuearraycom_639,tissuearraycom,0,1,0,0,0
tissuearraycom_64,tissuearraycom,0,0,0,1,0
tissuearraycom_640,tissuearraycom,0,1,0,0,0
tissuearraycom_641,tissuearraycom,1,0,0,0,0
tissuearraycom_642,tissuearraycom,0,0,0,1,0
tissuearraycom_643,tissuearraycom,0,0,0,0,1
tissuearraycom_644,tissuearraycom,1,0,0,0,0
tissuearraycom_645,tissuearraycom,0,1,0,0,0
tissuearraycom_646,tissuearraycom,1,0,0,0,0
tissuearraycom_647,tissuearraycom,1,0,0,0,0
tissuearraycom_648,tissuearraycom,0,0,1,0,0
tissuearraycom_649,tissuearraycom,1,0,0,0,0
tissuearraycom_65,tissuearraycom,0,0,0,0,1
tissuearraycom_650,tissuearraycom,0,0,0,1,0
tissuearraycom_651,tissuearraycom,0,0,0,0,1
tissuearraycom_652,tissuearraycom,0,0,0,1,0
tissuearraycom_653,tissuearraycom,0,0,0,1,0
tissuearraycom_654,tissuearraycom,1,0,0,0,0
tissuearraycom_655,tissuearraycom,1,0,0,0,0
tissuearraycom_656,tissuearraycom,0,1,0,0,0
tissuearraycom_657,tissuearraycom,0,0,1,0,0
tissuearraycom_658,tissuearraycom,1,0,0,0,0
tissuearraycom_659,tissuearraycom,0,0,1,0,0
tissuearraycom_66,tissuearraycom,1,0,0,0,0
tissuearraycom_660,tissuearraycom,1,0,0,0,0
tissuearraycom_661,tissuearraycom,0,0,0,0,1
tissuearraycom_662,tissuearraycom,0,1,0,0,0
tissuearraycom_663,tissuearraycom,0,0,0,1,0
tissuearraycom_664,tissuearraycom,1,0,0,0,0
tissuearraycom_665,tissuearraycom,0,0,0,0,1
tissuearraycom_666,tissuearraycom,0,0,0,1,0
tissuearraycom_667,tissuearraycom,0,0,0,1,0
tissuearraycom_668,tissuearraycom,0,0,1,0,0
tissuearraycom_669,tissuearraycom,0,1,0,0,0
tissuearraycom_67,tissuearraycom,0,0,0,0,1
tissuearraycom_670,tissuearraycom,1,0,0,0,0
tissuearraycom_671,tissuearraycom,0,0,1,0,0
tissuearraycom_672,tissuearraycom,0,1,0,0,0
tissuearraycom_673,tissuearraycom,0,1,0,0,0
tissuearraycom_674,tissuearraycom,0,0,1,0,0
tissuearraycom_675,tissuearraycom,0,0,0,0,1
tissuearraycom_676,tissuearraycom,1,0,0,0,0
tissuearraycom_677,tissuearraycom,0,0,1,0,0
tissuearraycom_678,tissuearraycom,0,1,0,0,0
tissuearraycom_679,tissuearraycom,1,0,0,0,0
tissuearraycom_68,tissuearraycom,0,0,0,1,0
tissuearraycom_680,tissuearraycom,0,0,0,0,1
tissuearraycom_681,tissuearraycom,0,0,0,1,0
tissuearraycom_682,tissuearraycom,1,0,0,0,0
tissuearraycom_683,tissuearraycom,1,0,0,0,0
tissuearraycom_684,tissuearraycom,1,0,0,0,0
tissuearraycom_685,tissuearraycom,0,0,0,0,1
tissuearraycom_686,tissuearraycom,0,0,0,0,1
tissuearraycom_687,tissuearraycom,0,0,1,0,0
tissuearraycom_688,tissuearraycom,0,0,0,0,1
tissuearraycom_689,tissuearraycom,0,0,1,0,0
tissuearraycom_69,tissuearraycom,0,0,1,0,0
tissuearraycom_690,tissuearraycom,0,0,0,0,1
tissuearraycom_691,tissuearraycom,0,1,0,0,0
tissuearraycom_692,tissuearraycom,0,0,1,0,0
tissuearraycom_693,tissuearraycom,1,0,0,0,0
tissuearraycom_694,tissuearraycom,0,0,0,0,1
tissuearraycom_695,tissuearraycom,0,0,0,1,0
tissuearraycom_696,tissuearraycom,0,0,0,1,0
tissuearraycom_697,tissuearraycom,0,0,0,1,0
tissuearraycom_698,tissuearraycom,1,0,0,0,0
tissuearraycom_699,tissuearraycom,0,0,1,0,0
tissuearraycom_7,tissuearraycom,0,1,0,0,0
tissuearraycom_70,tissuearraycom,0,0,0,0,1
tissuearraycom_700,tissuearraycom,0,1,0,0,0
tissuearraycom_701,tissuearraycom,0,0,0,0,1
tissuearraycom_702,tissuearraycom,0,1,0,0,0
tissuearraycom_703,tissuearraycom,0,0,0,0,1
tissuearraycom_704,tissuearraycom,0,1,0,0,0
tissuearraycom_705,tissuearraycom,0,1,0,0,0
tissuearraycom_706,tissuearraycom,0,1,0,0,0
tissuearraycom_707,tissuearraycom,0,0,0,0,1
tissuearraycom_708,tissuearraycom,0,1,0,0,0
tissuearraycom_709,tissuearraycom,0,0,1,0,0
tissuearraycom_71,tissuearraycom,0,1,0,0,0
tissuearraycom_710,tissuearraycom,0,1,0,0,0
tissuearraycom_711,tissuearraycom,0,0,1,0,0
tissuearraycom_712,tissuearraycom,0,0,0,0,1
tissuearraycom_713,tissuearraycom,1,0,0,0,0
tissuearraycom_714,tissuearraycom,0,1,0,0,0
tissuearraycom_715,tissuearraycom,0,0,0,1,0
tissuearraycom_716,tissuearraycom,0,0,1,0,0
tissuearraycom_717,tissuearraycom,0,1,0,0,0
tissuearraycom_718,tissuearraycom,0,0,0,0,1
tissuearraycom_719,tissuearraycom,0,0,0,0,1
tissuearraycom_72,tissuearraycom,1,0,0,0,0
tissuearraycom_720,tissuearraycom,0,1,0,0,0
tissuearraycom_721,tissuearraycom,0,0,0,0,1
tissuearraycom_722,tissuearraycom,1,0,0,0,0
tissuearraycom_723,tissuearraycom,0,1,0,0,0
tissuearraycom_724,tissuearraycom,1,0,0,0,0
tissuearraycom_725,tissuearraycom,0,0,0,1,0
tissuearraycom_726,tissuearraycom,0,1,0,0,0
tissuearraycom_727,tissuearraycom,0,1,0,0,0
tissuearraycom_728,tissuearraycom,0,1,0,0,0
tissuearraycom_729,tissuearraycom,0,0,1,0,0
tissuearraycom_73,tissuearraycom,0,0,0,0,1
tissuearraycom_730,tissuearraycom,0,0,0,1,0
tissuearraycom_731,tissuearraycom,0,0,0,1,0
tissuearraycom_732,tissuearraycom,0,0,1,0,0
tissuearraycom_733,tissuearraycom,0,0,0,0,1
tissuearraycom_734,tissuearraycom,0,0,0,1,0
tissuearraycom_735,tissuearraycom,0,0,1,0,0
tissuearraycom_736,tissuearraycom,0,1,0,0,0
tissuearraycom_737,tissuearraycom,0,1,0,0,0
tissuearraycom_738,tissuearraycom,0,0,0,1,0
tissuearraycom_739,tissuearraycom,0,0,1,0,0
tissuearraycom_74,tissuearraycom,0,0,0,1,0
tissuearraycom_740,tissuearraycom,1,0,0,0,0
tissuearraycom_741,tissuearraycom,0,1,0,0,0
tissuearraycom_742,tissuearraycom,1,0,0,0,0
tissuearraycom_743,tissuearraycom,0,0,0,0,1
tissuearraycom_744,tissuearraycom,0,0,0,1,0
tissuearraycom_745,tissuearraycom,0,0,0,1,0
tissuearraycom_746,tissuearraycom,0,0,1,0,0
tissuearraycom_747,tissuearraycom,0,0,1,0,0
tissuearraycom_748,tissuearraycom,1,0,0,0,0
tissuearraycom_749,tissuearraycom,0,1,0,0,0
tissuearraycom_75,tissuearraycom,0,1,0,0,0
tissuearraycom_750,tissuearraycom,1,0,0,0,0
tissuearraycom_751,tissuearraycom,0,1,0,0,0
tissuearraycom_752,tissuearraycom,0,0,0,1,0
tissuearraycom_753,tissuearraycom,0,0,0,1,0
tissuearraycom_754,tissuearraycom,0,1,0,0,0
tissuearraycom_755,tissuearraycom,1,0,0,0,0
tissuearraycom_756,tissuearraycom,0,0,1,0,0
tissuearraycom_757,tissuearraycom,0,0,0,1,0
tissuearraycom_758,tissuearraycom,0,1,0,0,0
tissuearraycom_759,tissuearraycom,0,0,0,0,1
tissuearraycom_76,tissuearraycom,0,0,1,0,0
tissuearraycom_760,tissuearraycom,0,0,1,0,0
tissuearraycom_761,tissuearraycom,0,0,0,0,1
tissuearraycom_762,tissuearraycom,1,0,0,0,0
tissuearraycom_763,tissuearraycom,1,0,0,0,0
tissuearraycom_764,tissuearraycom,1,0,0,0,0
tissuearraycom_765,tissuearraycom,0,1,0,0,0
tissuearraycom_766,tissuearraycom,0,0,0,0,1
tissuearraycom_767,tissuearraycom,0,0,1,0,0
tissuearraycom_768,tissuearraycom,1,0,0,0,0
tissuearraycom_769,tissuearraycom,0,1,0,0,0
tissuearraycom_77,tissuearraycom,0,1,0,0,0
